FP(15.76, 35.373322, 448., 1693., 2210.)
FP(15.77, 33.964252, 571., 1961., 2457.)
FP(15.78, 28.824749, 381., 1771., 2939.)
FP(15.80, 29.948826, 948., 2031., 2929.)
FP(15.81, 29.930855, 714., 2029., 3259.)
FP(15.82, 48.369720, 367., 1064., 3440.)
FP(15.83, 51.305965, 310., 1165., 3199.)
FP(15.84, 46.917488, 878., 1308., 2856.)
FP(15.85, 48.218731, 1011., 1322., 2887.)
FP(15.87, 48.717140, 429., 1077., 3370.)
FP(15.92, 52.552094, 751., 1201., 2181.)
FP(16.05, 59.771358, 957., 1180., 2302.)
FP(16.15, 58.055111, 562., 1242., 2407.)
FP(16.23, 53.612892, 728., 1511., 2531.)
FP(16.27, 55.164452, 344., 1458., 3144.)
FP(16.29, 58.436489, 366., 1546., 3350.)
FP(16.31, 62.731518, 716., 1949., 3377.)
FP(16.35, 61.686214, 357., 2215., 3483.)
FP(16.48, 65.690643, 217., 2171., 2783.)
FP(16.51, 57.520233, 264., 2135., 3463.)
FP(16.52, 61.271919, 611., 2099., 2568.)
FP(16.55, 60.553505, 349., 1528., 2534.)
FP(16.56, 53.542076, 403., 2242., 2673.)
FP(16.58, 57.759876, 657., 1313., 2484.)
FP(16.60, 60.955929, 864., 1217., 2516.)
FP(16.92, 38.272530, 914., 1131., 2775.)
FP(16.98, 23.159849, 763., 1557., 2887.)
FP(16.99, 20.125046, 784., 1166., 3037.)
FP(17.00, 15.961489, 811., 1713., 2951.)
FP(17.01, 17.748329, 365., 1266., 3087.)
FP(17.02, 17.413511, 583., 1241., 3059.)
FP(17.03, 14.823862, 270., 950., 1735.)
FP(17.04, 13.672650, 297., 980., 3134.)
FP(17.05, 16.861135, 549., 1211., 3069.)
FP(17.06, 14.845087, 331., 784., 3089.)
FP(17.07, 14.073206, 261., 774., 3186.)
FP(17.08, 16.949560, 405., 2693., 3320.)
FP(17.09, 16.081875, 291., 863., 2112.)
FP(17.11, 16.141474, 280., 816., 3239.)
FP(17.13, 16.563747, 278., 798., 2004.)
FP(17.14, 18.645081, 246., 779., 3540.)
FP(17.17, 20.837137, 284., 845., 2856.)
FP(17.18, 19.205297, 233., 790., 1788.)
FP(17.19, 23.505863, 248., 819., 2963.)
FP(17.22, 31.726101, 278., 1358., 3165.)
FP(17.23, 33.363720, 530., 1717., 3068.)
FP(17.24, 42.312393, 529., 990., 3076.)
FP(17.25, 48.261944, 566., 944., 2999.)
FP(17.30, 58.572369, 925., 1288., 2759.)
FP(17.42, 57.564896, 947., 1996., 2533.)
FP(17.43, 60.038345, 685., 1996., 2587.)
FP(17.44, 60.693531, 935., 1988., 2608.)
FP(17.46, 65.638237, 555., 1951., 2610.)
FP(17.50, 64.916679, 488., 2833., 3332.)
FP(17.65, 61.092304, 516., 2100., 4040.)
FP(17.70, 57.063080, 742., 1950., 3532.)
FP(17.72, 54.483936, 389., 1734., 3930.)
FP(17.73, 54.628967, 548., 2418., 3924.)
FP(17.74, 56.974987, 393., 1284., 3733.)
FP(17.75, 56.515991, 473., 2143., 3839.)
FP(17.77, 62.258942, 418., 1917., 3692.)
FP(17.78, 54.841789, 717., 1807., 3889.)
FP(17.84, 57.200779, 727., 1206., 3662.)
FP(17.86, 53.164371, 773., 1142., 2611.)
FP(17.90, 53.869339, 807., 1347., 3227.)
FP(17.91, 53.817181, 690., 800., 3192.)
FP(17.92, 52.979500, 462., 816., 3158.)
FP(17.94, 49.736427, 687., 850., 3059.)
FP(17.97, 43.819080, 866., 1541., 2955.)
FP(17.98, 42.203865, 777., 901., 3094.)
FP(17.99, 42.926643, 574., 792., 3032.)
FP(18.05, 56.069698, 472., 777., 1918.)
FP(18.06, 47.079533, 440., 845., 1961.)
FP(18.07, 40.987617, 360., 1948., 4002.)
FP(18.08, 45.704735, 635., 2308., 3830.)
FP(18.09, 48.827320, 798., 2115., 4195.)
FP(18.10, 47.501064, 561., 1959., 2195.)
